Trace_Number,Case_Number,time:timestamp,concept:name,vehicleClass,totalPaymentAmount,lifecycle:transition,dismissal,article,points,expense,notificationType,lastSent,paymentAmount,amount,org:resource
A10981,5,2011-12-25T00:00:00+01:00,Send Appeal to Prefecture,,,complete,NIL,,,,,,,,
A10985,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A10985,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A10985,2,2007-08-11T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A10985,3,2007-10-10T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A10985,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A10986,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A10986,1,2007-04-17T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A10987,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A10987,1,2007-04-24T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A10988,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A10988,1,2007-04-20T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A10989,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A10989,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A10989,2,2007-08-19T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A10989,3,2007-10-18T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A10989,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A10992,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A10992,1,2007-04-16T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A10994,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A10994,1,2007-04-19T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A10995,0,2007-04-16T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A10995,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A10996,0,2007-04-16T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A10996,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A10998,0,2007-04-17T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A10998,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A10998,2,2007-08-10T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A10998,3,2007-10-09T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A10998,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A10999,0,2007-04-17T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A10999,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11,0,2006-07-26T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,35.0,561
A11,1,2006-12-05T00:00:00+01:00,Send Fine,,,complete,,,,11.0,,,,,
A11,2,2006-12-16T00:00:00+01:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11,3,2007-02-14T00:00:00+01:00,Add penalty,,,complete,,,,,,,,71.5,
A11,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11001,0,2007-04-18T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11001,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11001,2,2007-08-16T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11001,3,2007-10-15T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11001,4,2007-10-18T00:00:00+02:00,Payment,,49.0,complete,,,,,,,49.0,,
A11002,0,2007-04-18T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11002,1,2007-04-26T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11003,0,2007-04-18T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11003,1,2007-04-26T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11005,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11005,1,2007-09-13T00:00:00+02:00,Send Fine,,,complete,,,,18.6,,,,,
A11005,2,2007-10-03T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11005,3,2007-12-02T00:00:00+01:00,Add penalty,,,complete,,,,,,,,74.0,
A11005,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11006,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11006,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11006,2,2007-08-09T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11006,3,2007-10-08T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11006,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11007,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11007,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11007,2,2007-08-02T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11007,3,2007-10-01T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11007,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11008,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11008,1,2007-04-20T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A1101,0,2006-08-13T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,35.0,557
A1101,1,2006-12-13T00:00:00+01:00,Send Fine,,,complete,,,,11.0,,,,,
A1101,2,2007-01-13T00:00:00+01:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A1101,3,2007-03-14T00:00:00+01:00,Add penalty,,,complete,,,,,,,,71.5,
A1101,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11010,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,7,0,,,,,22.0,541
A11010,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11010,2,2007-07-23T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11010,3,2007-09-21T00:00:00+02:00,Add penalty,,,complete,,,,,,,,44.0,
A11010,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11011,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11011,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11011,2,2007-08-09T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11011,3,2007-10-08T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11011,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11012,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11012,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11013,0,2007-04-20T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11013,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11013,2,2007-08-19T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11013,3,2007-10-18T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11013,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11014,0,2007-04-20T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11014,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11014,2,2007-08-09T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11014,3,2007-10-08T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11014,4,2008-09-27T00:00:00+02:00,Payment,,87.0,complete,,,,,,,87.0,,
A11015,0,2007-04-20T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11015,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11015,2,2007-08-09T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11015,3,2007-10-08T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11015,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11016,0,2007-04-24T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11016,1,2007-09-29T00:00:00+02:00,Send Fine,,,complete,,,,18.6,,,,,
A11016,2,2007-10-23T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11016,3,2007-12-22T00:00:00+01:00,Add penalty,,,complete,,,,,,,,74.0,
A11016,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11017,0,2007-04-24T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11017,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11017,2,2007-08-09T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11017,3,2007-10-08T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11017,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11023,0,2007-04-25T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11023,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11024,0,2007-04-25T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11024,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11024,2,2007-08-20T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11024,3,2007-10-19T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11024,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11026,0,2007-04-25T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11026,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11026,2,2007-08-13T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11026,3,2007-10-12T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11026,4,2009-02-21T00:00:00+01:00,Payment,,87.0,complete,,,,,,,87.0,,
A11028,0,2007-04-25T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11028,1,2007-05-02T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11029,0,2007-04-25T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11029,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11029,2,2007-09-22T00:00:00+02:00,Payment,,49.0,complete,,,,,,,49.0,,
A11030,0,2007-04-26T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11030,1,2007-04-28T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11031,0,2007-04-26T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11031,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11031,2,2007-08-09T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11031,3,2007-10-08T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11031,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11032,0,2007-04-26T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11032,1,2007-05-03T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11037,0,2007-04-28T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11037,1,2007-04-28T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A1104,0,2006-08-13T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,7,0,,,,,21.0,557
A1104,1,2006-08-21T00:00:00+02:00,Payment,,21.0,complete,,,,,,,21.0,,
A11042,0,2007-04-28T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,7,0,,,,,36.0,541
A11042,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11043,0,2007-04-28T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11043,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11043,2,2007-08-19T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11043,3,2007-10-18T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11043,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11046,0,2007-04-29T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11046,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11046,2,2007-07-27T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11046,3,2007-09-25T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11046,4,2008-08-26T00:00:00+02:00,Payment,,87.0,complete,,,,,,,87.0,,
A11048,0,2007-04-29T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,541
A11048,1,2007-05-02T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A1105,0,2006-08-13T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,35.0,557
A1105,1,2006-08-29T00:00:00+02:00,Payment,,35.0,complete,,,,,,,35.0,,
A11051,0,2007-04-07T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,7,0,,,,,22.0,550
A11051,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11052,0,2007-04-07T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11052,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11052,2,2007-08-10T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11052,3,2007-10-09T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11052,4,2008-09-03T00:00:00+02:00,Payment,,87.0,complete,,,,,,,87.0,,
A11053,0,2007-04-07T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11053,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11053,2,2007-08-13T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11053,3,2007-10-12T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11053,4,2007-10-12T00:00:00+02:00,Insert Date Appeal to Prefecture,,,complete,,,,,,,,,
A11053,5,2007-12-10T00:00:00+01:00,Send Appeal to Prefecture,,,complete,NIL,,,,,,,,
A11056,0,2007-04-07T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11056,1,2007-04-27T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11057,0,2007-04-07T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11057,1,2007-05-14T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11058,0,2007-04-07T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11058,1,2007-04-11T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11060,0,2007-04-07T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11060,1,2007-04-10T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11062,0,2007-04-07T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11062,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11062,2,2007-08-10T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11062,3,2007-10-09T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11062,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11064,0,2007-04-07T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11064,1,2007-04-10T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11065,0,2007-04-07T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11065,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11065,2,2007-07-25T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11065,3,2007-08-30T00:00:00+02:00,Insert Date Appeal to Prefecture,,,complete,,,,,,,,,
A11065,4,2007-09-23T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11065,5,2011-12-25T00:00:00+01:00,Send Appeal to Prefecture,,,complete,NIL,,,,,,,,
A11066,0,2007-04-07T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11066,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11067,0,2007-04-07T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11067,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11069,0,2007-04-16T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11069,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11069,2,2007-08-09T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11069,3,2007-10-08T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11069,4,2008-10-15T00:00:00+02:00,Payment,,87.0,complete,,,,,,,87.0,,
A11070,0,2007-04-16T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11070,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11070,2,2007-08-10T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11070,3,2007-10-09T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11070,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11071,0,2007-04-16T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11071,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11071,2,2007-08-09T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11071,3,2007-10-08T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11071,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11072,0,2007-04-16T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11072,1,2007-04-17T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11074,0,2007-04-17T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11074,1,2007-04-20T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11075,0,2007-04-17T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11075,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11075,2,2007-08-05T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11075,3,2007-10-04T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11075,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11076,0,2007-04-17T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11076,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11078,0,2007-04-17T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11078,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11078,2,2007-08-11T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11078,3,2007-10-10T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11078,4,2007-10-11T00:00:00+02:00,Payment,,49.0,complete,,,,,,,49.0,,
A11079,0,2007-04-17T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11079,1,2007-08-21T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A1108,0,2006-08-13T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,35.0,557
A1108,1,2006-12-13T00:00:00+01:00,Send Fine,,,complete,,,,11.0,,,,,
A11081,0,2007-04-18T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11081,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11081,2,2007-08-02T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11081,3,2007-10-01T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11081,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11082,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11082,1,2007-04-24T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11083,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11083,1,2007-04-23T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11084,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11084,1,2007-04-23T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11085,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11085,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11086,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11086,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11086,2,2007-08-09T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11086,3,2007-10-08T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11086,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A1109,0,2006-08-13T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,35.0,557
A1109,1,2006-08-18T00:00:00+02:00,Payment,,35.0,complete,,,,,,,35.0,,
A11091,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11091,1,2007-04-23T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11094,0,2007-04-23T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,7,0,,,,,22.0,550
A11094,1,2007-04-24T00:00:00+02:00,Payment,,22.0,complete,,,,,,,22.0,,
A11096,0,2007-04-23T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,7,0,,,,,22.0,550
A11096,1,2007-04-23T00:00:00+02:00,Payment,,22.0,complete,,,,,,,22.0,,
A11097,0,2007-04-23T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11097,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11098,0,2007-04-23T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11098,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11098,2,2007-08-09T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11098,3,2007-10-08T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11098,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A1110,0,2006-08-13T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,35.0,557
A1110,1,2006-08-14T00:00:00+02:00,Payment,,35.0,complete,,,,,,,35.0,,
A11100,0,2007-04-23T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,7,0,,,,,22.0,550
A11100,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11100,2,2007-08-10T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11100,3,2007-10-09T00:00:00+02:00,Add penalty,,,complete,,,,,,,,44.0,
A11100,4,2008-10-14T00:00:00+02:00,Payment,,57.0,complete,,,,,,,57.0,,
A11102,0,2007-03-28T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,537
A11102,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11102,2,2007-08-09T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11102,3,2007-10-08T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11102,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11104,0,2007-03-28T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,537
A11104,1,2007-04-02T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11106,0,2007-03-30T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,537
A11106,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11106,2,2007-08-19T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11106,3,2007-10-18T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11106,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11107,0,2007-03-30T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,537
A11107,1,2007-03-30T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11108,0,2007-03-30T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,537
